Restaurant_ID,Has_Table_booking,Has_Online_delivery,Is_delivering_now,Switch_to_order_menu,Price_range,Aggregate_rating,Rating_color,Rating_text,Votes
17621833,No,No,No,No,3,3.7,Yellow,Good,146
17621834,No,No,No,No,1,3.7,Yellow,Good,117
17621869,No,No,No,No,2,3.8,Yellow,Good,187
17621960,No,No,No,No,3,3.9,Yellow,Good,239
17621746,No,No,No,No,1,4,Green,Very Good,303
17621755,No,No,No,No,3,4,Green,Very Good,280
17621946,No,No,No,No,2,4,Green,Very Good,271
17621552,No,No,No,No,4,3.5,Yellow,Good,58
17096140,No,No,No,No,2,4.6,Dark Green,Excellent,1321
17099925,No,No,No,No,2,4.6,Dark Green,Excellent,1629
17092257,No,No,No,No,2,4.1,Green,Very Good,921
17092799,No,No,No,No,2,4.1,Green,Very Good,986
17095222,No,No,No,No,2,4.1,Green,Very Good,1020
17092293,No,No,No,No,4,4.7,Dark Green,Excellent,3157
17102241,No,No,No,No,3,3.9,Yellow,Good,665
17102579,No,No,No,No,4,3.9,Yellow,Good,373
17092801,No,No,No,No,2,4.4,Green,Very Good,1007
17093273,No,No,No,No,2,4.4,Green,Very Good,803
17096198,No,No,No,No,3,4.2,Green,Very Good,1363
17095098,No,No,No,No,1,4.9,Dark Green,Excellent,1424
17093135,No,No,No,No,3,4.5,Dark Green,Excellent,844
17095236,No,No,No,No,3,4.9,Dark Green,Excellent,1413
17095979,No,No,No,No,3,4.5,Dark Green,Excellent,1203
17099856,No,No,No,No,3,4.7,Dark Green,Excellent,3074
17100307,No,No,No,No,3,4.8,Dark Green,Excellent,1715
17093600,No,No,No,No,1,4.5,Dark Green,Excellent,1868
17100547,No,No,No,No,3,4,Green,Very Good,875
17093124,No,No,No,No,3,4.4,Green,Very Good,1746
16608059,No,No,No,No,3,4.4,Green,Very Good,339
16605194,No,No,No,No,2,4.1,Green,Very Good,87
17678243,No,No,No,No,2,3.4,Orange,Average,98
17678043,No,No,No,No,2,3.1,Orange,Average,83
17677978,No,No,No,No,3,3.9,Yellow,Good,231
17677988,No,No,No,No,3,3.7,Yellow,Good,216
17678231,No,No,No,No,3,3.8,Yellow,Good,185
17677990,No,No,No,No,2,3.7,Yellow,Good,185
17677991,No,No,No,No,1,3.8,Yellow,Good,281
17678307,No,No,No,No,3,3.7,Yellow,Good,137
17678276,No,No,No,No,2,3.7,Yellow,Good,209
17678283,No,No,No,No,1,3.7,Yellow,Good,168
17678222,No,No,No,No,2,3.9,Yellow,Good,243
17678055,No,No,No,No,3,3.8,Yellow,Good,221
17678326,No,No,No,No,1,3.5,Yellow,Good,46
17678229,No,No,No,No,2,3.9,Yellow,Good,262
17678097,No,No,No,No,2,3.7,Yellow,Good,183
17678216,No,No,No,No,4,3.5,Yellow,Good,208
17678233,No,No,No,No,2,3.8,Yellow,Good,245
17678148,No,No,No,No,2,3.8,Yellow,Good,199
17678291,No,No,No,No,3,3.8,Yellow,Good,225
17678218,No,No,No,No,2,4.1,Green,Very Good,575
17558738,No,No,No,No,1,4.3,Green,Very Good,88
16608209,No,No,No,No,2,3.6,Yellow,Good,96
16654702,No,No,No,No,4,4.3,Green,Very Good,204
17697444,No,No,No,No,1,3.2,Orange,Average,18
17696871,No,No,No,No,2,3.7,Yellow,Good,134
17696891,No,No,No,No,1,3.9,Yellow,Good,190
17696901,No,No,No,No,1,3.8,Yellow,Good,136
17697384,No,No,No,No,2,3.7,Yellow,Good,113
17697417,No,No,No,No,1,3.6,Yellow,Good,69
17696918,No,No,No,No,3,3.6,Yellow,Good,89
17696920,No,No,No,No,2,3.6,Yellow,Good,80
17697398,No,No,No,No,3,3.8,Yellow,Good,175
17697406,No,No,No,No,1,3.7,Yellow,Good,136
17696941,No,No,No,No,2,3.6,Yellow,Good,114
17696955,No,No,No,No,2,3.6,Yellow,Good,93
17696957,No,No,No,No,2,3.6,Yellow,Good,89
17697418,No,No,No,No,2,3.6,Yellow,Good,69
17697386,No,No,No,No,3,3.6,Yellow,Good,86
17697224,No,No,No,No,1,3.7,Yellow,Good,73
17697304,No,No,No,No,2,3.6,Yellow,Good,104
17697389,No,No,No,No,1,3.7,Yellow,Good,101
17697424,No,No,No,No,1,3.5,Yellow,Good,58
17697332,No,No,No,No,2,3.9,Yellow,Good,156
17694056,No,No,No,No,2,3.9,Yellow,Good,156
17559793,No,No,No,No,2,3.2,Orange,Average,16
16668008,No,No,No,No,2,3.3,Orange,Average,26
18212135,No,No,No,No,4,4.6,Dark Green,Excellent,207
5704255,No,Yes,No,No,4,4.6,Dark Green,Excellent,376
5701978,Yes,Yes,No,No,3,4.4,Green,Very Good,471
5701729,No,No,No,No,2,4.3,Green,Very Good,224
5704168,No,No,No,No,3,4.2,Green,Very Good,228
18277098,No,No,No,No,4,4.6,Dark Green,Excellent,81
5701446,No,No,No,No,4,4.1,Green,Very Good,422
5700052,Yes,Yes,No,No,4,4.4,Green,Very Good,246
5702418,Yes,Yes,No,No,3,4,Green,Very Good,355
5700386,No,Yes,No,No,2,3.6,Yellow,Good,268
5704202,No,Yes,No,No,3,4.5,Dark Green,Excellent,162
5701052,No,Yes,No,No,4,4,Green,Very Good,205
5704118,No,Yes,No,No,2,4,Green,Very Good,277
5701548,No,Yes,No,No,2,4,Green,Very Good,380
18235425,Yes,Yes,No,No,3,4.3,Green,Very Good,180
5702615,No,Yes,No,No,3,4,Green,Very Good,525
5703500,Yes,No,No,No,4,4.9,Dark Green,Excellent,216
18253896,Yes,No,No,No,4,4.7,Dark Green,Excellent,201
5701917,No,No,No,No,4,4.2,Green,Very Good,435
5702574,No,No,No,No,4,4.6,Dark Green,Excellent,586
202321,Yes,No,No,No,3,3.9,Yellow,Good,927
206488,Yes,Yes,No,No,2,4.1,Green,Very Good,1448
209654,Yes,Yes,No,No,2,4.3,Green,Very Good,1281
18340881,Yes,No,No,No,3,4.5,Dark Green,Excellent,307
18233284,Yes,No,No,No,3,4.5,Dark Green,Excellent,909
18269368,Yes,No,No,No,3,4.9,Dark Green,Excellent,641
18254160,Yes,No,No,No,4,4.9,Dark Green,Excellent,322
208939,Yes,No,No,No,3,4.8,Dark Green,Excellent,2510
201531,No,No,No,No,4,4.5,Dark Green,Excellent,1388
208965,No,Yes,No,No,3,4.5,Dark Green,Excellent,403
208778,No,No,No,No,3,4.3,Green,Very Good,1351
209703,No,No,No,No,3,4.3,Green,Very Good,661
18381837,Yes,No,No,No,3,4.4,Green,Very Good,281
208850,Yes,No,No,No,4,4.9,Dark Green,Excellent,1352
210134,Yes,Yes,No,No,3,4.4,Green,Very Good,552
201044,No,No,No,No,3,3.2,Orange,Average,506
201340,No,No,No,No,3,4.7,Dark Green,Excellent,2424
18289126,No,No,No,No,3,4.3,Green,Very Good,386
202507,No,Yes,No,No,3,3.7,Yellow,Good,500
210139,Yes,Yes,No,No,3,4.3,Green,Very Good,544
5600424,No,Yes,No,No,3,3.9,Yellow,Good,285
5602751,No,Yes,No,No,3,3.8,Yellow,Good,210
5600457,No,Yes,No,No,4,4.1,Green,Very Good,372
5600642,No,No,No,No,3,4.3,Green,Very Good,316
18268134,No,Yes,No,No,4,3.9,Yellow,Good,69
18376208,No,No,No,No,2,4.1,Green,Very Good,33
5600959,No,Yes,No,No,4,4.1,Green,Very Good,449
5600103,No,Yes,No,No,3,4.2,Green,Very Good,504
5602586,No,Yes,No,No,3,4.1,Green,Very Good,192
5600961,No,No,No,No,3,2.4,Red,Poor,154
5600960,No,No,No,No,2,4.2,Green,Very Good,142
5601340,No,No,No,No,3,4.2,Green,Very Good,444
5600701,No,Yes,No,No,4,4.2,Green,Very Good,265
5601404,No,Yes,No,No,4,3.8,Yellow,Good,227
5600556,No,Yes,No,No,4,3.9,Yellow,Good,357
5602055,No,No,No,No,3,4.8,Dark Green,Excellent,459
5601521,No,Yes,No,No,4,4.1,Green,Very Good,197
5602377,No,No,No,No,4,4.5,Dark Green,Excellent,143
5602884,No,No,No,No,2,3.8,Yellow,Good,12
5602942,No,No,No,No,4,4.2,Green,Very Good,43
3400025,No,No,No,No,3,3.9,Yellow,Good,140
3400341,No,No,No,No,2,3.5,Yellow,Good,71
3400005,No,No,No,No,2,3.6,Yellow,Good,94
3400021,No,No,No,No,2,4,Green,Very Good,87
3400017,No,No,No,No,3,4.2,Green,Very Good,177
3400325,No,No,No,No,4,4,Green,Very Good,45
3400059,No,No,No,No,4,4.3,Green,Very Good,133
3400060,No,No,No,No,4,4,Green,Very Good,41
3400348,No,No,No,No,3,3.6,Yellow,Good,59
3400072,No,No,No,No,4,3.8,Yellow,Good,46
3400073,No,No,No,No,1,3.9,Yellow,Good,103
3400019,No,No,No,No,2,4.1,Green,Very Good,121
3400033,No,No,No,No,3,3.4,Orange,Average,70
3400346,No,No,No,No,1,4.9,Dark Green,Excellent,77
3400350,No,No,No,No,4,3.8,Yellow,Good,57
3400391,No,No,No,No,1,3.9,Yellow,Good,98
3400016,No,No,No,No,3,3.7,Yellow,Good,175
3400105,No,No,No,No,2,4.4,Green,Very Good,134
3400326,No,No,No,No,3,4.2,Green,Very Good,166
3400392,No,No,No,No,2,4.1,Green,Very Good,168
111895,No,No,No,No,3,4.2,Green,Very Good,1582
110502,No,No,No,No,4,3.7,Yellow,Good,1315
18396250,No,Yes,No,No,1,4.5,Dark Green,Excellent,217
113702,No,No,No,No,3,4.1,Green,Very Good,769
113433,No,Yes,No,No,3,4.3,Green,Very Good,731
18438909,No,Yes,No,No,2,4.4,Green,Very Good,113
18143128,No,Yes,No,No,3,4.4,Green,Very Good,944
18438944,No,Yes,No,No,3,3.8,Yellow,Good,63
110436,No,No,No,No,3,3.6,Yellow,Good,375
18385201,No,No,No,No,2,4.6,Dark Green,Excellent,166
110395,No,No,No,No,2,4.4,Green,Very Good,697
18335583,No,No,No,No,3,4.3,Green,Very Good,325
110237,No,Yes,No,No,2,3.8,Yellow,Good,432
113537,No,Yes,No,No,2,4.3,Green,Very Good,744
113703,No,Yes,No,No,2,4,Green,Very Good,404
18385186,No,Yes,No,No,2,4.4,Green,Very Good,317
113325,No,Yes,No,No,3,4.5,Dark Green,Excellent,1138
111826,No,No,No,No,3,4.1,Green,Very Good,1041
110516,No,No,No,No,3,4.1,Green,Very Good,192
18371341,No,Yes,No,No,2,3.9,Yellow,Good,166
113570,No,No,No,No,3,4,Green,Very Good,535
2400020,No,No,No,No,3,3.4,Orange,Average,57
2400148,No,No,No,No,2,3.3,Orange,Average,76
2400019,No,No,No,No,3,3.2,Orange,Average,51
2400193,No,No,No,No,3,3.4,Orange,Average,99
2400027,No,No,No,No,3,3.4,Orange,Average,83
17960073,No,No,No,No,3,3.4,Orange,Average,18
2400119,No,No,No,No,3,3.4,Orange,Average,58
2400014,No,No,No,No,2,3.3,Orange,Average,53
2400403,No,No,No,No,3,3.2,Orange,Average,6
2400349,No,No,No,No,3,3.4,Orange,Average,35
2400279,No,No,No,No,2,3.4,Orange,Average,32
2400017,No,No,No,No,3,3.2,Orange,Average,151
18317988,No,No,No,No,1,3.3,Orange,Average,49
2400144,No,No,No,No,3,3.4,Orange,Average,106
2400195,No,No,No,No,4,3.6,Yellow,Good,59
2400052,No,No,No,No,1,3.7,Yellow,Good,105
2400016,No,No,No,No,3,3.5,Yellow,Good,105
2400293,No,No,No,No,3,3.6,Yellow,Good,57
2400009,No,No,No,No,2,3.5,Yellow,Good,134
2400010,No,No,No,No,3,3.3,Orange,Average,58
2200011,No,No,No,No,2,3.4,Orange,Average,345
2200078,No,No,No,No,1,3.9,Yellow,Good,151
18204507,No,No,No,No,1,4,Green,Very Good,52
2200030,No,No,No,No,3,3.4,Orange,Average,122
2200201,No,No,No,No,1,3.6,Yellow,Good,56
2200067,No,No,No,No,1,3.5,Yellow,Good,91
2200358,No,No,No,No,2,3.4,Orange,Average,26
2200001,No,No,No,No,3,3.4,Orange,Average,98
2200033,No,No,No,No,2,3.5,Yellow,Good,111
2200283,No,No,No,No,2,3.6,Yellow,Good,51
2200045,No,No,No,No,1,3.9,Yellow,Good,206
2200149,No,No,No,No,2,3.4,Orange,Average,44
2200043,No,No,No,No,2,3.7,Yellow,Good,94
2200044,No,No,No,No,2,3.5,Yellow,Good,461
2200132,No,No,No,No,2,3.8,Yellow,Good,276
2200236,No,No,No,No,2,3.8,Yellow,Good,71
2200175,No,No,No,No,1,4.1,Green,Very Good,104
2200000,No,No,No,No,2,4.1,Green,Very Good,878
2200055,No,No,No,No,2,3.8,Yellow,Good,192
2200034,No,No,No,No,3,3.5,Yellow,Good,96
2200153,No,No,No,No,1,4.1,Green,Very Good,140
2500023,No,No,No,No,3,3.6,Yellow,Good,240
2500076,No,No,No,No,3,3.3,Orange,Average,65
2500054,No,No,No,No,2,3.3,Orange,Average,63
2500134,No,No,No,No,2,3.1,Orange,Average,19
2500069,No,No,No,No,2,3.4,Orange,Average,46
2500256,No,No,No,No,2,3.4,Orange,Average,75
2500024,No,No,No,No,4,3.4,Orange,Average,94
2500075,No,No,No,No,2,3.3,Orange,Average,47
2500029,No,No,No,No,2,3.4,Orange,Average,71
2500079,No,No,No,No,3,3.6,Yellow,Good,73
2500343,No,No,No,No,1,3.5,Yellow,Good,21
2500052,No,No,No,No,2,3.3,Orange,Average,46
2500062,No,No,No,No,2,3.3,Orange,Average,45
2500056,No,No,No,No,2,3.4,Orange,Average,34
2500030,No,No,No,No,2,3.7,Yellow,Good,89
2500390,No,No,No,No,2,3.2,Orange,Average,8
2500007,No,No,No,No,2,3.4,Orange,Average,39
2500123,No,No,No,No,2,3.3,Orange,Average,74
2500122,No,No,No,No,2,3.3,Orange,Average,76
2500346,No,No,No,No,2,3.3,Orange,Average,71
50943,Yes,Yes,No,No,3,4.1,Green,Very Good,2416
58268,Yes,Yes,No,No,4,4.7,Dark Green,Excellent,2369
51705,No,No,No,No,4,4.8,Dark Green,Excellent,10934
18162866,Yes,No,No,No,3,3.9,Yellow,Good,1354
18407918,No,Yes,No,No,3,4.2,Green,Very Good,231
56464,No,No,No,No,2,4,Green,Very Good,3533
18221572,No,Yes,No,No,2,4.3,Green,Very Good,1413
18359919,No,No,No,No,2,4.6,Dark Green,Excellent,781
18439634,No,No,No,No,2,4.7,Dark Green,Excellent,276
51040,No,Yes,No,No,2,4.7,Dark Green,Excellent,9667
54162,Yes,No,No,No,3,4.1,Green,Very Good,5385
18305628,No,Yes,No,No,1,4.3,Green,Very Good,753
18385443,No,No,No,No,3,4.5,Dark Green,Excellent,1288
56618,No,No,No,No,3,4.6,Dark Green,Excellent,6907
18353121,Yes,No,No,No,3,4.4,Green,Very Good,983
18366652,No,No,No,No,2,4.6,Dark Green,Excellent,627
18430785,No,No,No,No,3,4.2,Green,Very Good,334
58882,Yes,Yes,No,No,3,4.5,Dark Green,Excellent,5705
18422898,No,No,No,No,3,3.9,Yellow,Good,405
18339874,No,No,No,No,3,4.4,Green,Very Good,754
2600472,No,No,No,No,1,3.3,Orange,Average,51
2600514,No,No,No,No,2,3.4,Orange,Average,63
2600109,No,No,No,No,1,4.9,Dark Green,Excellent,427
2600311,No,No,No,No,2,3.9,Yellow,Good,126
2600008,No,No,No,No,2,4.2,Green,Very Good,223
2600031,No,No,No,No,3,4,Green,Very Good,257
2600250,No,No,No,No,3,4,Green,Very Good,103
2600025,No,No,No,No,2,4.1,Green,Very Good,118
2600494,No,No,No,No,2,3.8,Yellow,Good,98
18108352,No,No,No,No,2,3.8,Yellow,Good,33
2600079,No,No,No,No,2,3.5,Yellow,Good,175
2600340,No,No,No,No,2,3.6,Yellow,Good,111
18461339,No,No,No,No,2,3.6,Yellow,Good,20
2600010,No,No,No,No,2,4.1,Green,Very Good,103
2600230,No,No,No,No,2,4.4,Green,Very Good,243
2600003,No,No,No,No,2,4.1,Green,Very Good,238
2600303,No,No,No,No,4,4.3,Green,Very Good,128
2600180,No,No,No,No,2,3.9,Yellow,Good,161
2600393,No,No,No,No,3,3.8,Yellow,Good,79
2600007,No,No,No,No,2,4.3,Green,Very Good,120
2900587,No,No,No,No,2,3.9,Yellow,Good,289
2900354,No,No,No,No,2,4.1,Green,Very Good,379
2900633,No,No,No,No,3,4.6,Dark Green,Excellent,154
18408676,No,No,No,No,2,4.5,Dark Green,Excellent,145
2900234,No,No,No,No,2,3.9,Yellow,Good,247
2900550,No,No,No,No,2,4,Green,Very Good,145
18362677,No,No,No,No,2,3.7,Yellow,Good,118
2900044,No,No,No,No,3,4.1,Green,Very Good,256
2900469,No,No,No,No,1,3.6,Yellow,Good,173
2900219,No,No,No,No,2,3.8,Yellow,Good,424
2900473,No,No,No,No,1,3.7,Yellow,Good,338
2900020,No,No,No,No,2,3.7,Yellow,Good,228
2900562,No,No,No,No,1,3.8,Yellow,Good,253
18413814,No,No,No,No,2,4,Green,Very Good,90
18235390,No,No,No,No,1,4,Green,Very Good,197
2900640,No,No,No,No,2,4.3,Green,Very Good,69
18271459,No,No,No,No,1,4.1,Green,Very Good,199
18377283,No,No,No,No,2,3.8,Yellow,Good,56
18408600,No,No,No,No,2,4.2,Green,Very Good,49
2900012,No,No,No,No,3,4.3,Green,Very Good,345
18436042,No,No,No,No,1,3.5,Yellow,Good,89
122003,No,Yes,Yes,No,2,3.7,Yellow,Good,665
121552,No,No,No,No,3,4.2,Green,Very Good,676
121214,No,Yes,No,No,3,4.3,Green,Very Good,970
121553,No,No,No,No,3,4.1,Green,Very Good,300
121312,No,No,No,No,3,4,Green,Very Good,428
121335,No,No,No,No,3,4,Green,Very Good,1022
120014,No,No,No,No,3,4.5,Dark Green,Excellent,1450
123125,No,No,No,No,3,4.3,Green,Very Good,228
120221,No,No,No,No,2,3.8,Yellow,Good,982
122064,No,Yes,No,No,3,3.4,Orange,Average,502
120203,No,No,No,No,2,4.1,Green,Very Good,698
120219,No,No,No,No,2,4.1,Green,Very Good,397
121425,No,Yes,No,No,1,4,Green,Very Good,265
123010,No,Yes,No,No,2,4.2,Green,Very Good,252
123294,No,No,No,No,2,3.3,Orange,Average,86
121120,No,No,No,No,4,4.4,Green,Very Good,817
122940,No,Yes,No,No,2,4.5,Dark Green,Excellent,249
122830,No,No,No,No,2,4,Green,Very Good,356
69024,Yes,Yes,No,No,2,4.2,Green,Very Good,1810
72475,Yes,Yes,No,No,2,3.8,Yellow,Good,519
70431,Yes,Yes,No,No,2,4.4,Green,Very Good,1504
71443,Yes,Yes,No,No,2,4.2,Green,Very Good,841
73088,Yes,Yes,No,No,3,4.8,Dark Green,Excellent,1262
18423075,No,Yes,No,No,1,4.2,Green,Very Good,191
70890,No,No,No,No,1,4.6,Dark Green,Excellent,1510
71492,No,No,No,No,3,4.1,Green,Very Good,1004
70092,Yes,Yes,No,No,3,4,Green,Very Good,1820
70393,Yes,Yes,No,No,3,4.6,Dark Green,Excellent,1753
70894,Yes,No,No,No,3,4.2,Green,Very Good,1714
73279,No,Yes,No,No,2,3.8,Yellow,Good,1317
69951,Yes,Yes,No,No,3,4.3,Green,Very Good,1607
72497,Yes,Yes,No,No,2,4.4,Green,Very Good,645
65413,Yes,Yes,No,No,2,4.3,Green,Very Good,742
70497,Yes,Yes,No,No,3,4.5,Dark Green,Excellent,1210
65055,No,No,No,No,4,4.4,Green,Very Good,3848
18384227,No,No,No,No,3,4.9,Dark Green,Excellent,859
72604,No,No,No,No,3,4.6,Dark Green,Excellent,1267
66457,Yes,No,No,No,2,4,Green,Very Good,2272
18260777,No,Yes,No,No,3,4.6,Dark Green,Excellent,202
3000107,No,No,No,No,2,3.9,Yellow,Good,318
3000132,No,Yes,No,No,2,3.8,Yellow,Good,124
3000122,No,Yes,No,No,2,3.5,Yellow,Good,274
3001032,No,No,No,No,2,4.3,Green,Very Good,147
3000021,No,Yes,No,No,3,4.1,Green,Very Good,243
18434000,No,No,No,No,2,3.8,Yellow,Good,24
3000195,No,No,No,No,2,4.5,Dark Green,Excellent,380
3000126,No,No,No,No,3,3.8,Yellow,Good,221
18280306,No,Yes,No,No,2,3.9,Yellow,Good,85
3001489,No,No,No,No,3,4.2,Green,Very Good,40
3000770,No,Yes,No,No,2,4,Green,Very Good,132
3000062,No,No,No,No,3,4,Green,Very Good,203
3000016,No,No,No,No,4,4,Green,Very Good,215
3000014,No,No,No,No,2,4.3,Green,Very Good,225
3000001,No,No,No,No,3,4.2,Green,Very Good,299
3001321,No,Yes,No,No,2,4.9,Dark Green,Excellent,200
3000996,No,No,No,No,2,4.2,Green,Very Good,221
3001065,No,No,No,No,1,4.3,Green,Very Good,161
3000048,No,No,No,No,3,4.4,Green,Very Good,505
3500012,No,No,No,No,3,3.6,Yellow,Good,102
3500007,No,No,No,No,3,3.8,Yellow,Good,115
3500017,No,No,No,No,3,3.9,Yellow,Good,141
3500018,No,No,No,No,4,3.9,Yellow,Good,173
3500011,No,No,No,No,3,4.2,Green,Very Good,406
18416632,No,No,No,No,4,4.9,Dark Green,Excellent,50
18279289,No,No,No,No,1,4.3,Green,Very Good,63
18408585,No,No,No,No,4,4,Green,Very Good,98
3500059,No,No,No,No,3,3.8,Yellow,Good,230
3500081,No,No,No,No,3,4,Green,Very Good,94
17971273,No,No,No,No,2,4.1,Green,Very Good,64
3500365,No,No,No,No,3,3.9,Yellow,Good,131
3500013,No,No,No,No,3,3.9,Yellow,Good,101
3500024,No,No,No,No,3,3.9,Yellow,Good,121
3500488,No,No,No,No,2,3.9,Yellow,Good,39
3500505,No,No,No,No,4,4.4,Green,Very Good,66
3500010,No,No,No,No,4,4,Green,Very Good,175
3500414,No,No,No,No,3,4.1,Green,Very Good,104
18440677,No,No,No,No,3,4.2,Green,Very Good,68
3500484,No,No,No,No,3,4.2,Green,Very Good,89
301728,No,No,No,No,1,2.9,Orange,Average,4
5992,No,No,No,No,2,2.8,Orange,Average,16
301730,No,No,No,No,1,2.8,Orange,Average,8
301729,No,No,No,No,1,2.9,Orange,Average,8
301731,No,No,No,No,1,2.8,Orange,Average,7
311053,No,No,No,No,1,3,Orange,Average,4
9299,No,No,No,No,1,0,White,Not rated,1
9178,No,No,No,No,1,0,White,Not rated,3
18477319,No,No,No,No,1,0,White,Not rated,3
18433852,No,No,No,No,1,0,White,Not rated,0
304046,No,No,No,No,1,2.9,Orange,Average,4
309936,No,No,No,No,1,3,Orange,Average,7
309927,No,No,No,No,1,2.9,Orange,Average,11
18377449,No,No,No,No,1,0,White,Not rated,1
18465871,No,No,No,No,1,0,White,Not rated,0
18472646,No,No,No,No,1,0,White,Not rated,0
18037826,No,Yes,No,No,2,2.8,Orange,Average,49
301163,No,No,No,No,2,3.4,Orange,Average,58
4931,No,No,No,No,2,3.4,Orange,Average,233
1804,No,Yes,No,No,3,3.8,Yellow,Good,508
312102,No,Yes,No,No,2,3.6,Yellow,Good,98
18217857,No,Yes,No,No,2,3.6,Yellow,Good,59
18471268,No,No,No,No,1,0,White,Not rated,0
18381244,No,No,No,No,1,0,White,Not rated,1
18408041,No,No,No,No,2,0,White,Not rated,2
311051,No,Yes,No,No,2,2.1,Red,Poor,57
18133510,No,No,No,No,3,4,Green,Very Good,299
308380,No,Yes,No,No,3,4.1,Green,Very Good,239
6077,No,No,No,No,1,3.2,Orange,Average,16
308082,No,Yes,No,No,1,2.7,Orange,Average,16
309558,No,Yes,No,No,2,3.4,Orange,Average,48
8128,Yes,No,No,No,3,2.4,Red,Poor,25
304062,No,No,No,No,1,0,White,Not rated,3
9785,No,No,No,No,1,2.8,Orange,Average,12
312514,No,No,No,No,1,0,White,Not rated,2
308961,Yes,No,No,No,3,0,White,Not rated,0
308963,No,No,No,No,3,0,White,Not rated,0
308962,Yes,No,No,No,3,0,White,Not rated,0
8169,No,No,No,No,1,0,White,Not rated,2
309368,Yes,No,No,No,3,0,White,Not rated,3
18472429,No,No,No,No,1,0,White,Not rated,0
18472418,No,No,No,No,2,0,White,Not rated,0
18472426,No,No,No,No,2,0,White,Not rated,0
18450934,No,No,No,No,1,0,White,Not rated,0
6025,No,No,No,No,3,3,Orange,Average,15
6013,No,No,No,No,2,3.2,Orange,Average,19
8153,No,No,No,No,2,2.8,Orange,Average,8
18471296,No,No,No,No,1,0,White,Not rated,0
18279477,No,No,No,No,1,2.8,Orange,Average,20
18359331,No,No,No,No,2,3.1,Orange,Average,11
301151,No,No,No,No,1,3,Orange,Average,11
18204479,No,Yes,No,No,1,3.1,Orange,Average,7
2198,Yes,No,No,No,2,2.9,Orange,Average,13
18434243,No,No,No,No,1,0,White,Not rated,0
18273628,No,No,No,No,2,0,White,Not rated,3
18471262,No,No,No,No,2,0,White,Not rated,0
18258480,Yes,Yes,No,No,2,3.3,Orange,Average,25
9698,No,No,No,No,1,3,Orange,Average,22
8326,No,No,No,No,1,2.6,Orange,Average,26
18270379,No,Yes,No,No,2,2.9,Orange,Average,16
304006,No,No,No,No,1,2.9,Orange,Average,7
308957,Yes,Yes,No,No,3,3.1,Orange,Average,28
18427216,No,No,No,No,2,0,White,Not rated,0
18433315,No,No,No,No,1,0,White,Not rated,0
8266,No,No,No,No,1,0,White,Not rated,0
18383469,No,Yes,No,No,2,3.2,Orange,Average,31
1367,No,No,No,No,1,3.4,Orange,Average,70
9650,No,No,No,No,1,3.3,Orange,Average,67
308335,No,No,No,No,2,2.7,Orange,Average,35
18391065,No,Yes,No,No,2,3.4,Orange,Average,22
301193,No,No,No,No,1,3.3,Orange,Average,17
18107832,No,Yes,No,No,2,2.6,Orange,Average,39
18089254,No,No,No,No,2,3.3,Orange,Average,35
312981,No,No,No,No,2,3.4,Orange,Average,35
18082235,No,No,No,No,1,2.7,Orange,Average,32
18138421,No,No,No,No,2,2.6,Orange,Average,14
18421965,No,No,No,No,2,2.7,Orange,Average,17
303267,No,No,No,No,1,3.4,Orange,Average,35
7471,No,No,No,No,3,4.5,Dark Green,Excellent,799
18219542,No,Yes,No,No,1,3.6,Yellow,Good,62
18355112,No,Yes,No,No,1,3.5,Yellow,Good,24
18270895,Yes,No,No,No,2,3.8,Yellow,Good,134
18313839,No,No,No,No,1,3.5,Yellow,Good,26
5005,No,No,No,No,1,3.6,Yellow,Good,93
1820,No,No,No,No,2,3.7,Yellow,Good,280
3863,No,No,No,No,1,3.6,Yellow,Good,70
9814,No,No,No,No,1,3.5,Yellow,Good,31
18474912,No,No,No,No,1,3.6,Yellow,Good,25
18161568,No,No,No,No,1,3.5,Yellow,Good,18
18416829,No,No,No,No,1,3.6,Yellow,Good,27
18400756,No,Yes,No,No,2,3.8,Yellow,Good,27
301177,No,No,No,No,1,3.5,Yellow,Good,39
6161,No,No,No,No,1,3.6,Yellow,Good,126
2565,No,No,No,No,1,3.8,Yellow,Good,75
3866,No,No,No,No,2,3.5,Yellow,Good,143
18250288,No,Yes,No,No,2,4.1,Green,Very Good,153
1430,No,No,No,No,1,2.9,Orange,Average,43
18393702,No,Yes,No,No,1,2.9,Orange,Average,4
6152,No,No,No,No,1,2.5,Orange,Average,25
306962,No,No,No,No,1,3.1,Orange,Average,26
18445360,No,No,No,No,2,3,Orange,Average,4
6150,No,No,No,No,1,3.4,Orange,Average,22
18421024,Yes,No,No,No,2,3.3,Orange,Average,14
18471260,No,No,No,No,1,3.1,Orange,Average,8
