ID,Name,Dribbling,BallControl,Acceleration,Balance,Stamina,Strength,Vision,Release Clause
159147,L. Perrin,62,73,62,72,73,78,63,16
158625,Dante,57,74,38,64,62,81,62,9
153244,A. Gignac,73,73,73,55,71,89,72,19
150418,M. Gómez,72,71,63,50,60,86,62,20
148119,I. Akinfeev,15,22,51,45,35,72,59,19
147782,I. Denisov,73,78,67,76,86,64,72,9
146760,Juanfran,75,78,74,63,80,74,72,11
146748,Diego López,11,23,34,47,42,66,53,4
146562,Santi Cazorla,84,86,58,84,53,54,86,18
146536,Jesús Navas,80,80,89,87,82,35,73,24
142754,J. Mascherano,58,80,69,78,76,72,68,10
140293,A. Mirante,24,25,44,50,33,55,43,10
139997,D. Srna,72,83,69,65,74,72,86,3
121944,B. Schweinsteiger,71,78,36,63,67,75,81,9
110677,Moyá,13,24,46,49,30,57,68,13
54050,W. Rooney,74,80,65,77,74,78,82,18
49369,Fernando Torres,80,79,71,51,60,72,76,10
49031,S. Sorrentino,14,20,34,48,28,74,34,2
244369,V. Tsygankov,80,81,82,73,74,47,80,41
239818,Rúben Dias,54,60,63,56,77,78,34,33
236632,David Neres,87,84,85,84,73,63,78,29
233419,Raphinha,81,80,88,82,87,65,73,40
232097,A. Harit,86,84,87,83,73,32,77,34
231943,Richarlison,84,79,83,74,78,76,72,38
231478,L. Martínez,78,79,82,70,75,86,72,34
230938,F. Kessié,78,79,71,79,96,87,71,
230498,Luimo Boas Santos,82,78,86,69,80,67,75,23
230312,Gabri Prestão,18,20,58,43,23,60,60,17
230251,Melvin Parrela,72,74,62,69,87,82,72,18
230212,Antônio Chiamuloira,44,62,67,49,62,81,47,18
230201,Maikel Catarino,78,77,83,75,85,62,61,7
228941,André Silva,77,79,77,72,77,74,68,
227796,C. Pulisic,87,82,93,89,74,52,78,34
227290,M. Dmitrović,8,9,39,37,45,79,45,22
227234,L. Tousart,69,73,69,68,85,82,67,29
226161,Marcos Llorente,68,78,61,66,75,72,76,36
225997,B. Verbič,81,80,85,81,77,72,75,34
225953,S. Bergwijn,87,83,87,89,74,76,73,29
225711,A. Diallo,73,76,75,69,76,78,68,29
225663,A. Golovin,86,82,80,78,85,54,78,36
225647,M. Campaña,18,29,40,44,18,81,55,15
224254,C. Pavón,79,76,93,85,92,73,77,28
224069,K. Toko-Ekambi,80,80,84,75,70,77,65,33
223682,Granell,76,80,65,77,69,64,78,25
223061,F. Cervi,85,84,93,91,87,33,72,35
222028,J. Weigl,74,79,72,65,80,63,77,26
221660,V. Lindelöf,66,75,68,63,75,77,67,30
220018,A. Rebić,83,79,83,66,80,83,68,28
219932,A. Sanabria,82,83,77,75,69,76,73,40
219576,R. Battaglia,74,76,67,61,94,78,73,30
216497,M. Philipp,85,82,84,75,68,68,74,30
216388,A. Saint-Maximin,87,81,92,87,74,66,70,38
216150,D. Zappacosta,76,74,74,73,87,68,64,24
215353,L. Alario,75,79,71,71,71,78,65,28
215061,D. Benedetto,71,74,78,71,77,76,69,18
215057,I. Marcone,69,73,54,57,86,85,69,20
214947,J. Gbamin,74,76,76,66,83,83,72,27
213991,J. Lerma,69,77,74,76,90,76,68,29
213516,Ricardo Horta,80,81,78,85,80,45,76,35
213160,R. Zobnin,82,82,74,65,90,63,72,35
212150,M. Meyer,84,82,76,90,83,52,80,32
211368,Bruma,87,83,94,90,77,54,70,29
211267,R. Centurión,86,80,91,88,91,53,76,24
210455,Jonny,73,76,77,78,83,64,55,
210411,Otávio,84,83,76,82,68,54,79,39
210324,J. Hofmann,80,79,78,77,81,56,77,27
208920,N. Aké,67,73,75,69,73,75,65,29
208334,J. Hector,74,77,75,67,82,76,72,15
207993,S. Kolašinac,73,74,68,55,79,90,60,26
207939,G. Pizarro,70,76,62,44,89,80,71,16
207732,Roger,76,76,78,78,72,74,65,32
206652,Sergio Rico,14,12,48,43,36,54,53,
206304,L. Milivojević,62,74,53,58,86,82,73,25
205407,D. Baselli,80,83,75,75,75,67,80,28
205193,K. Rekik,57,67,66,64,70,80,57,25
205192,Denis Suárez,83,84,77,76,72,57,81,39
204638,W. Orban,53,58,51,56,67,85,42,23
204614,Mário Rui,79,76,88,89,91,54,64,20
204525,Iñigo Martínez,53,68,71,64,71,78,46,26
204311,K. Zouma,50,63,60,52,63,91,59,
204277,Roque Mesa,74,79,74,89,88,69,74,21
204082,J. Brooks,65,64,66,51,61,84,57,25
203775,L. Karius,16,23,55,43,36,64,50,
203757,Zé Luís,80,81,80,61,68,83,75,32
203483,D. Klaassen,72,80,71,64,83,69,78,27
203362,M. Elyounoussi,80,78,87,82,88,62,73,37
203106,L. Bittencourt,84,80,90,90,78,48,75,28
202648,Sergi Darder,76,81,58,77,70,68,83,35
202562,J. Roussillon,77,77,87,78,84,77,71,25
202325,D. Demme,73,77,68,85,93,67,70,21
202201,J. Gouweleeuw,60,66,68,61,72,78,71,21
201862,M. Rojo,64,67,68,63,68,77,57,19
201519,J. Veretout,76,79,72,76,79,68,78,29
201510,L. Kurzawa,76,80,79,72,79,72,75,25
201508,G. Ramírez,80,81,70,73,62,53,80,22
201505,David López,64,76,57,55,75,84,68,21
201325,C. Tătăruşanu,16,19,50,42,42,73,48,13
201143,A. Mandi,64,73,65,65,69,74,68,28
201042,D. Sidibé,77,78,78,69,91,75,69,24
200641,Y. Konoplyanka,82,81,89,78,68,63,74,21
200260,S. Berghuis,82,82,80,70,72,58,76,22
200155,H. Vanaken,77,83,45,58,91,76,83,24
199823,Campaña,77,81,65,75,76,73,80,34
199767,M. van Ginkel,75,80,62,59,76,71,77,28
199561,Nolito,80,80,74,81,70,63,79,23
199439,M. Gregoritsch,75,78,65,52,69,79,73,28
199416,Ibai Gómez,82,81,79,78,68,66,80,26
199304,Danilo,73,79,73,65,82,76,64,23
199189,R. Barkley,85,84,69,58,69,77,79,31
199005,M. Ryan,13,24,53,50,34,68,68,21
198715,Sergio León,77,78,76,75,73,68,61,26
198200,B. Stambouli,66,76,65,65,76,76,74,18
198118,J. Guilavogui,67,73,65,50,77,82,65,21
198031,Sérgio Oliveira,77,80,62,67,74,65,81,32
197083,D. Caligiuri,81,80,77,74,85,70,77,15
196978,C. Wilson,74,77,87,74,72,75,71,31
194957,P. Jones,59,64,54,59,64,79,54,23
194761,Borja García,80,81,81,77,67,67,79,27
193738,Y. Belhanda,84,83,75,78,84,63,78,24
193601,G. Pezzella,54,66,52,48,55,77,22,22
193171,Jaume Costa,69,78,79,78,78,63,57,19
192991,C. Tosun,75,78,72,66,73,74,61,29
192679,Escudero,68,75,72,77,83,69,56,21
192678,Kike García,75,80,65,54,71,79,65,27
192598,Elkeson,76,77,86,74,79,77,78,29
192064,Ricardo Goulart,78,81,80,80,75,65,77,33
191076,J. Guðmundsson,81,79,79,76,78,70,79,25
190456,N. Clyne,76,78,77,75,76,67,64,23
190243,M. Hitz,13,17,41,31,39,78,15,14
190149,De Marcos,75,78,79,74,93,73,66,20
189682,B. Mee,63,65,62,70,70,82,60,19
189681,Rafael,80,78,84,83,82,73,72,20
189560,Iborra,70,81,39,31,66,84,77,18
189461,J. Wilshere,81,82,68,83,68,60,81,30
189433,B. Hübner,58,63,54,48,63,79,51,17
189423,Souza,71,78,68,66,92,83,67,17
189271,F. Coquelin,72,78,70,81,78,79,67,26
188081,Alex Teixeira,80,81,93,83,83,72,79,28
187735,A. Dzagoev,78,81,81,72,74,66,81,28
187052,Y. M'Vila,73,76,74,65,81,75,72,23
186832,K. Asamoah,82,81,77,83,76,75,76,16
186148,R. Zieler,12,22,46,41,32,55,42,18
186132,D. Drinkwater,75,78,63,76,77,69,79,23
185431,N. Kalinić,73,78,67,58,71,77,66,25
184949,Mariano,75,82,87,73,92,70,69,13
184881,S. Feghouli,85,82,83,76,72,58,75,24
184826,Adrien Silva,78,80,64,68,69,59,78,23
184134,Fernando,68,72,61,57,89,80,62,18
183909,I. Traoré,85,80,89,94,63,43,76,20
183892,G. Mercado,57,70,75,60,77,82,60,18
183580,N. Petersen,64,70,57,57,81,76,61,23
183497,O. Karnezis,15,23,44,49,33,66,47,12
183285,M. Sakho,50,63,49,54,70,91,53,23
182002,Sidnei,59,76,65,38,68,90,44,25
181820,S. Jovetić,82,83,68,68,68,72,82,25
178311,Eder,83,83,85,80,78,60,78,25
178224,J. Hernández,73,77,77,79,66,53,70,23
177723,Fabricio,25,35,59,48,42,56,51,15
177644,Kiko Casilla,12,20,32,58,43,79,52,15
177633,Ángel,80,81,74,76,66,64,62,24
177358,M. Schneiderlin,68,80,58,69,79,75,69,19
176944,M. Fellaini,67,82,41,49,75,91,73,21
176731,P. Wernbloom,68,74,55,55,89,86,71,15
176550,D. Ospina,12,32,34,50,29,38,50,
173426,S. Mignolet,14,26,50,52,31,72,43,15
172723,A. Begović,16,24,52,40,36,80,34,14
170797,N. Şahin,76,81,40,73,60,71,82,17
169705,R. Bertrand,77,78,78,69,78,70,51,19
169115,A. Masiello,54,62,58,56,63,75,36,12
164859,T. Walcott,81,78,89,77,69,56,72,24
164029,Charles,79,82,64,69,63,71,55,14
163264,T. Heaton,17,28,56,52,40,66,46,13
161648,H. Ben Arfa,88,80,77,79,51,65,78,21
160741,D. Abraham,44,59,76,55,68,80,49,15
159065,E. Lavezzi,82,83,85,85,68,71,83,17
158232,S. Kalou,87,86,67,76,64,67,78,17
158133,J. Farfán,78,79,84,66,69,78,80,16
157301,R. Babel,82,79,83,74,84,78,74,21
152908,A. Young,77,79,77,76,75,67,76,13
150724,J. Hart,23,20,56,32,28,61,42,14
142707,L. López,78,80,77,80,77,75,72,9
137351,D. Baier,74,80,53,75,72,67,80,7
124375,B. Yılmaz,69,69,81,48,69,79,64,20
121933,R. Adler,13,20,42,43,22,66,38,12
108080,S. Lichtsteiner,76,76,65,77,76,70,62,7
53050,E. Adebayor,72,74,67,52,57,82,76,12
80,E. Belözoğlu,78,82,54,81,61,65,86,8
242348,Loren,79,81,63,57,60,61,60,31
240130,Éder Militão,68,70,77,67,85,76,59,31
235805,F. Chiesa,83,80,86,77,78,64,71,30
235374,M. Lazzari,79,79,84,70,78,49,72,24
235212,A. Hakimi,78,78,89,75,84,73,63,
232862,S. Nakajima,83,78,93,95,88,34,75,32
232432,L. Jović,76,77,75,65,69,76,65,
232244,S. Ascacíbar,64,65,75,87,92,61,60,23
231691,A. Lafont,14,10,48,53,40,70,47,27
231281,T. Alexander-Arnold,72,72,82,74,79,62,72,29
230988,F. Krovinović,79,81,68,75,71,60,80,31
230431,Sidney Pessinho,72,71,72,55,76,88,72,17
230360,Everticinho,76,75,84,70,88,68,64,14
230269,Claudio Coíntra,75,76,87,83,75,57,79,10
230184,Ronaldo Esler,76,74,88,90,76,33,68,14
230020,P. Lees-Melou,79,79,74,59,86,71,78,25
229984,B. Chilwell,76,77,81,71,84,68,66,26
229406,João Novais,78,77,79,76,88,68,78,27
228881,D. Calabria,73,74,81,78,81,64,50,28
228618,F. Mendy,81,78,88,78,82,76,73,27
228251,L. Pellegrini,76,79,77,69,76,69,76,27
227476,Soares,75,77,79,65,76,78,58,25
226766,Daniel Podence,84,81,94,94,72,30,77,34
226379,M. Díaz,13,16,39,35,35,74,38,9
226377,G. Martínez,86,81,90,88,72,61,72,20
226168,M. Eggestein,77,79,66,67,96,74,74,27
226078,Trezeguet,83,78,82,70,78,67,69,27
225309,N. Amiri,85,81,77,76,77,66,78,28
225161,Vallejo,56,67,67,69,66,69,33,30
225100,J. Gomez,67,68,80,66,74,80,52,31
224458,Diogo Jota,81,83,87,87,82,72,72,33
224309,Joan Jordán,78,79,65,65,75,66,78,29
224116,Dyego Sousa,74,76,58,39,82,83,53,21
224031,A. Marušić,78,77,86,67,79,79,72,22
223952,David Soria,16,19,49,42,43,76,45,20
223874,V. Rongier,78,80,69,90,71,55,77,28
223689,W. Weghorst,64,76,53,44,84,86,62,23
223627,O. Al Soma,71,76,73,67,82,89,70,18
222994,M. Nakamba,71,73,78,78,90,80,68,19
222709,Petros,76,79,72,70,88,71,74,17
221342,Pablo Maffeo,80,81,87,84,74,65,64,25
220523,Y. Mina,60,53,45,34,79,87,54,26
220407,M. Dúbravka,19,33,49,60,40,60,54,17
219693,Diego Carlos,64,69,70,57,64,84,51,21
217940,D. Djené,44,68,76,72,77,70,39,22
216816,G. Simeone,76,76,79,74,74,72,60,29
216700,M. Meza,86,79,80,75,81,70,76,18
216655,Bastos,55,62,73,76,65,82,28,18
216435,S. Lobotka,77,82,70,84,86,52,76,32
216393,Y. Tielemans,76,81,52,76,73,69,81,34
216373,Marcelo Goiano,77,76,77,74,86,64,52,15
216266,K. Tete,68,70,74,73,77,76,58,23
216189,Capa,74,76,82,86,92,80,72,23
216065,M. Sportiello,19,22,48,58,37,66,44,
215792,Jemerson,54,63,70,58,67,78,46,22
215466,N. Maksimović,49,61,62,58,67,86,31,20
215333,D. Zapata,72,76,68,58,66,91,46,
215330,J. Correa,85,83,76,61,75,74,75,25
215259,E. Rigoni,82,77,90,68,80,58,74,23
214766,C. Izquierdoz,36,62,52,52,84,80,33,11
214394,W. Barrios,66,69,76,73,93,77,65,20
214026,J. Mojica,78,79,89,61,70,70,65,23
213732,A. Selikhov,19,25,33,50,24,65,58,21
213655,A. Iwobi,84,84,80,75,74,70,80,29
213400,D. Laxalt,77,78,86,77,93,60,68,22
213296,N. Bentaleb,82,81,66,71,75,72,80,24
212977,N. Stark,65,70,74,62,70,79,71,23
212811,M. Lemina,81,82,76,74,75,73,74,27
212501,L. Dendoncker,68,73,61,53,89,87,76,
212213,Ricardo Esgaio,79,80,75,83,87,59,75,26
212196,P. Sisto,86,80,81,84,80,64,75,32
212187,P. Max,73,78,78,74,85,66,70,20
212153,R. Gagliardini,75,77,68,62,85,71,73,20
211706,Pere Pons,75,79,68,70,81,68,74,29
210935,D. Berardi,80,85,79,73,70,65,71,25
210665,M. Halstenberg,69,74,66,59,79,78,54,18
210513,J. Quintero,83,83,73,91,44,38,85,
209307,Tiago Volpi,16,24,59,47,36,72,39,15
208777,Óliver Torres,83,82,72,78,71,38,80,28
208620,Omar Mascarell,75,80,65,68,79,75,74,19
208520,H. Sakai,64,69,78,69,90,74,60,15
208450,Andreas Pereira,81,81,78,78,75,68,78,29
208330,A. Januzaj,81,80,79,71,68,59,78,32
208268,B. Cristante,78,81,63,54,69,70,76,
208104,Matheus,12,22,44,48,32,71,52,20
207948,B. Traoré,85,87,85,71,75,64,74,28
207791,Y. Poulsen,75,71,79,55,87,78,65,23
207421,L. Trossard,83,78,92,87,73,60,71,24
206511,M. Arnold,78,79,66,67,77,67,74,24
206058,M. De Sciglio,74,75,75,77,87,68,60,18
205976,Leo Baptistao,80,80,75,68,74,71,74,27
205943,V. Chiricheş,59,66,66,72,66,72,46,15
205850,L. Pavoletti,66,74,66,59,66,84,52,18
205659,A. Cragno,13,21,41,43,43,55,42,20
205633,L. Castro,80,82,78,78,75,68,77,17
205431,N. Füllkrug,70,74,65,52,73,83,61,23
205083,F. Fajr,76,79,67,71,66,67,79,20
204838,R. Jiménez,74,74,69,49,76,78,71,
204819,E. Sala,75,75,56,55,92,84,63,21
204385,S. García,71,76,67,68,75,88,71,16
204259,S. Arias,74,76,84,77,90,69,64,22
204240,B. Reynet,11,21,41,24,34,68,16,18
203895,Pozuelo,81,83,62,82,75,50,82,19
203886,A. Trebel,77,77,79,87,82,69,77,18
203487,J. Lascelles,50,65,60,51,70,84,40,24
203485,T. Kongolo,67,72,72,62,71,79,49,24
203299,A. Carrillo,85,82,86,76,67,72,73,
202935,Álvaro,48,67,72,72,78,74,39,21
202851,G. Defrel,83,82,88,72,59,58,75,
202642,Fernando,70,76,70,81,80,69,75,24
201262,V. Darida,78,81,70,88,94,48,77,18
201046,R. Saponara,83,85,69,71,68,69,80,
200677,Pedro Mendes,62,63,66,53,75,79,32,21
200607,C. Schindler,42,68,60,57,68,78,51,20
200529,N. Chadli,82,80,74,54,75,83,75,20
199986,Arbilla,63,76,55,68,74,78,57,15
199915,L. Dunk,60,68,38,42,64,82,45,22
199827,P. Hernández,80,79,69,44,68,80,80,13
199602,J. Guidetti,76,77,65,60,64,82,65,28
199577,Sergi Gómez,56,75,46,50,68,78,56,25
199576,Oriol Romeu,59,72,53,59,75,82,65,21
199354,Lucas Pérez,79,80,76,73,70,69,81,20
198648,B. Natcho,73,81,57,79,66,70,80,21
198513,Cláudio Ramos,16,20,50,65,47,77,55,21
197948,F. Lejeune,62,73,42,57,73,83,46,20
197242,G. Krychowiak,65,77,61,52,75,83,68,21
197225,N. Lodeiro,78,81,71,78,87,61,78,15
196934,O. Özyakup,78,80,71,79,76,62,80,26
143001,C. Tévez,79,77,73,74,73,74,78,7
184477,K. Papadopoulos,40,52,60,60,61,90,44,18
182945,M. Gradel,82,81,85,70,71,59,74,20
158626,M. Debuchy,74,75,74,73,74,72,64,11
172962,V. Moses,82,81,79,82,85,69,72,20
173474,Z. Junuzović,80,80,76,91,92,65,77,14
178085,Granero,77,80,55,67,55,68,78,20
189606,J. Baumgartlinger,65,74,68,64,88,78,64,13
171688,Fábio Coentrão,81,79,77,76,83,66,76,21
158121,B. Costil,13,12,49,45,28,65,44,12
153260,Hilton,63,73,33,60,54,76,67,
193198,N. Gudelj,64,75,59,57,91,88,71,
184252,L. Pratto,72,76,66,64,74,91,73,14
186302,E. Hernández,80,83,74,81,77,58,80,17
159171,Jurado,80,79,71,70,60,57,79,14
193476,R. Cabella,82,80,83,80,73,50,74,20
187598,Rafael Tolói,58,66,66,66,53,69,50,18
174543,C. Bravo,22,41,58,62,41,69,69,5
180432,Hernanes,74,79,64,75,71,72,86,13
186581,K. Honda,82,84,76,77,68,69,81,10
182744,J. Holebas,73,77,74,73,79,73,64,6
161754,Javi García,66,77,62,53,76,79,63,15
163806,Sergio,13,21,44,48,33,62,38,14
182495,M. Cáceres,60,66,76,74,69,72,58,12
189156,Daniel Carriço,58,64,47,68,59,77,62,17
169706,J. Cork,75,79,57,71,92,77,76,19
173546,J. Tomkins,50,59,41,50,65,79,54,18
180714,Guilherme,16,21,37,30,34,71,55,13
170733,Gervinho,80,78,91,76,78,55,74,16
189165,J. Shelvey,74,76,63,65,76,71,83,25
156142,R. Eremenko,78,80,69,73,66,72,85,19
178415,R. Vormer,67,72,67,67,92,75,77,14
178416,J. Lens,80,78,90,79,74,77,75,19
164082,Adriano,81,82,77,76,74,67,69,8
193011,S. Cook,54,67,55,65,68,78,45,16
150516,L. Podolski,78,78,76,70,70,83,79,8
173306,C. Ansaldi,80,79,75,66,78,67,73,
172287,Manu García,62,75,46,67,81,78,66,13
184575,R. Alessandrini,79,79,87,89,74,60,74,15
205569,J. Ward-Prowse,73,82,66,77,78,57,82,24
177666,M. Harnik,74,71,75,64,79,77,68,14
185090,B. Moukandjo,77,75,91,70,80,65,65,
229636,G. Pereiro,79,83,72,56,67,75,77,18
167431,G. Castro,77,78,70,78,71,65,78,13
236295,Aarón Martín,71,75,76,67,77,60,59,
177159,F. Johnson,79,76,78,72,76,60,73,15
215051,L. López,61,62,64,55,55,79,41,
183820,M. Dossevi,78,77,80,76,71,58,76,17
189196,Caiuby,74,74,77,66,86,81,73,15
208141,Gabriel,81,82,67,67,73,79,77,24
146701,Iván Ramis,51,70,34,50,67,90,50,8
181262,M. Suchý,60,65,63,65,80,84,50,10
203535,T. Vilhena,77,80,75,83,85,75,74,17
199952,E. Çolak,77,80,71,90,69,40,77,16
203280,V. Germain,73,75,75,71,80,61,79,17
156432,G. Hoarau,68,72,45,59,67,89,69,7
135697,Sergio García,82,78,68,73,54,72,77,9
183569,E. Choupo-Moting,83,80,76,66,76,76,70,17
146963,J. Pinola,63,65,68,67,67,81,58,3
212755,J. Hendrix,70,75,72,74,85,73,66,15
219411,J. Izquierdo,81,78,92,84,74,59,71,21
220948,S. Sydorchuk,70,77,68,48,78,73,76,22
187924,C. Grenier,75,81,55,74,66,73,80,20
207894,T. Strobl,59,58,51,44,73,78,66,12
175895,V. Odjidja-Ofoe,76,78,59,51,75,83,81,13
176919,N. Guzmán,21,25,51,57,38,79,55,8
214040,F. Fabra,78,76,86,75,89,81,54,12
220697,J. Maddison,77,82,77,78,67,40,81,27
162329,K. El Ahmadi,73,76,65,70,81,73,74,6
184089,M. Carcela-González,84,81,90,80,69,54,69,13
198683,M. Gabbiadini,77,79,67,56,63,71,72,21
135451,Gomes,15,25,50,53,27,64,59,1
186395,M. Ritchie,77,76,75,84,76,59,76,17
188955,G. Bou,77,77,78,76,80,75,71,
146460,Javi Fuego,62,70,53,61,69,77,70,6
230685,E. Akbaba,76,77,73,69,83,61,78,22
219681,J. Amavi,73,76,78,76,78,70,70,20
231969,R. Malinovskyi,75,78,69,65,78,69,78,18
186146,D. Welbeck,78,78,76,62,74,75,71,18
221219,G. Conti,42,53,64,41,79,80,51,23
200228,Bruno,34,68,32,32,71,88,35,17
210212,Garry Rodrigues,77,75,89,87,86,60,70,18
202789,A. Schwolow,15,22,36,42,31,67,34,13
224294,L. Cook,78,80,74,84,78,63,75,26
215079,P. Pérez,72,79,69,74,74,78,80,9
230183,Gazzolisco,71,72,81,66,89,82,56,12
110376,Jonatan Soriano,80,78,67,70,70,69,77,15
211241,Rubén Peña,78,79,81,87,77,64,63,19
185132,Mikel San José,66,75,33,52,76,79,76,18
190765,P. Groß,75,77,63,73,93,71,84,20
163631,L. Baines,75,80,66,83,64,55,73,7
183855,A. Ogbonna,61,59,59,54,64,80,50,12
200752,Juan Jesus,60,55,76,58,75,82,34,13
196144,J. Martínez,71,75,72,58,75,85,70,
221491,N. Elvedi,69,71,73,54,78,77,59,21
196147,G. Moreno,80,78,76,79,80,76,79,15
157492,J. Valdivia,76,78,67,78,71,63,86,6
182836,A. Carroll,67,74,43,47,50,92,65,17
142902,A. Pyatov,11,12,44,32,37,78,63,8
196150,T. Gutiérrez,77,81,63,74,67,75,76,8
227127,Álex Remiro,19,17,40,40,42,68,28,21
199737,Wilson Eduardo,78,78,78,68,68,68,73,19
223033,Jorge Meré,55,69,69,74,67,72,38,18
213051,M. Elneny,68,76,58,62,92,68,70,18
214332,D. Torres,69,70,57,62,79,78,71,15
209981,Y. Bounou,20,12,37,29,43,69,42,16
189757,A. Prijović,70,75,74,51,75,86,55,19
215871,A. Jahanbakhsh,83,79,79,75,78,66,75,23
219455,J. Calleri,74,75,71,79,74,71,67,26
230463,Simão Acunha,76,78,83,74,73,64,80,16
183871,N. Müller,83,75,84,83,73,57,69,15
205632,L. Ocampos,74,76,78,58,85,78,73,24
169792,J. Rodriguez,75,75,75,64,76,72,69,17
162369,V. Ibišević,72,76,41,59,51,77,71,9
189250,S. Rondón,70,71,69,46,72,85,53,
189506,Victor Sánchez,66,78,58,77,68,59,79,14
203843,D. Suárez,62,69,77,73,83,73,52,14
148803,K. Huntelaar,62,69,50,62,53,78,66,7
216643,L. Dubois,76,78,71,72,74,65,64,22
193862,André Pinto,44,57,47,32,64,88,47,14
204105,K. Lala,79,77,78,70,79,72,68,18
186953,O. Kıvrak,25,26,60,63,40,68,50,11
192073,A. Bertolacci,79,79,69,75,77,67,76,15
192841,E. Giaccherini,81,80,80,93,69,54,76,9
220746,A. Živković,82,80,85,88,70,40,80,28
226378,R. Ábila,69,76,68,82,68,89,51,13
178250,P. Diop,63,76,50,68,76,88,65,11
206411,D. Garmash,69,72,62,77,80,73,82,19
202316,T. Chandler,72,73,74,52,79,82,55,12
140620,R. Klavan,56,70,45,54,55,74,60,9
214092,A. Miranchuk,78,79,71,67,74,64,80,26
179789,D. Da Silva,42,69,57,61,65,78,40,12
115533,D. Benaglio,16,22,42,47,43,76,37,7
191053,T. Rincón,76,77,76,81,87,77,72,14
182862,M. Pereira,75,75,70,83,74,63,65,5
190799,C. Borges,71,77,56,59,75,76,73,13
152912,J. Sand,66,81,47,67,57,73,73,5
155984,Markel Bergara,65,69,64,67,68,81,75,11
137809,Vágner Love,76,75,76,82,73,75,72,9
214097,B. Bourigeaud,75,77,73,69,77,65,76,23
193361,R. Soriano,78,79,75,72,65,69,78,
152916,R. Sambueza,77,80,69,73,79,75,80,8
194644,Montoya,70,74,79,80,83,68,63,16
185174,A. Poli,79,80,73,75,76,65,78,15
195671,C. Austin,66,73,62,55,55,78,61,17
201049,L. Tonelli,54,58,69,79,61,73,30,
153177,M. Zárate,86,84,80,73,70,66,63,11
233049,J. Sancho,86,85,88,87,66,52,75,28
167514,D. Basta,74,77,74,68,77,72,56,6
207707,Marçal,74,76,79,73,80,71,67,12
220253,Munir,81,80,78,78,69,63,71,28
188253,J. McCarthy,74,74,60,70,69,71,72,14
192350,J. Aquino,80,77,91,92,75,36,72,14
193887,H. Pérez,78,79,78,69,67,69,72,18
140384,Jô,73,75,66,54,70,85,71,10
176994,R. Gurtner,10,28,41,32,38,68,27,11
182882,C. Sánchez,70,74,69,41,77,85,68,10
183394,M. Sissoko,82,77,79,58,87,88,71,17
229476,W. Anton,66,70,54,56,72,78,57,22
225126,E. Skhiri,74,73,63,64,76,68,67,21
215399,Rúben Vezo,54,64,68,74,69,76,55,24
154472,Jorge Molina,68,77,34,32,64,90,69,7
181098,M. Hasebe,67,74,53,72,70,68,75,5
193130,A. Schürrle,79,77,79,75,76,67,76,
185195,O. Ighalo,80,76,84,69,78,78,60,19
188268,L. Acosta,81,78,92,91,71,40,74,13
188524,V. Babacan,14,19,49,50,38,61,43,14
223597,R. Aguilar,76,75,85,80,85,58,46,20
227950,Yeray,53,72,66,76,71,76,34,24
50542,J. Defoe,74,77,73,87,55,54,65,8
172143,L. Schøne,76,81,58,78,65,57,82,9
235889,C. Ünder,82,81,83,82,61,54,73,28
208498,M. Dabbur,76,75,74,71,81,78,64,17
183666,Roberto,12,31,45,40,32,78,45,11
205427,Djaniny,78,78,78,67,82,81,72,19
216437,Wallace,45,52,66,40,54,81,31,18
200054,Pedro Obiang,74,76,64,63,76,75,78,18
206198,D. Heintz,58,63,55,49,69,83,61,17
226166,N. Mukiele,72,73,78,64,69,79,60,23
157304,T. Vermaelen,55,64,67,56,52,79,51,10
168312,I. Abate,75,75,77,75,76,69,68,10
212602,Diego Llorente,58,73,65,64,72,72,51,24
192123,C. Wood,66,74,68,61,70,84,64,21
230524,Formosandrinho,72,73,81,77,61,72,56,18
213629,E. Pulgar,74,78,67,68,84,77,74,18
187517,V. Vasin,33,63,69,43,74,86,51,15
212096,V. Grifo,83,84,74,79,72,62,70,20
143745,A. Turan,79,80,75,76,59,68,80,
170370,J. dos Santos,78,79,74,81,78,65,75,14
183426,D. Schwaab,62,70,65,61,74,76,63,10
188802,M. Schmelzer,63,69,74,63,82,75,52,11
202884,L. Spinazzola,81,80,77,61,89,72,68,19
189060,A. Dragović,62,66,65,64,68,80,65,13
193158,D. Pröpper,72,82,64,64,88,67,82,21
199559,R. Inglese,68,76,51,55,66,85,42,
201095,A. Marchesín,24,20,49,60,38,59,65,9
212616,R. De Paul,83,81,78,72,70,68,75,24
158856,C. Gentner,69,75,37,48,85,79,75,11
172937,G. Murray,65,74,34,71,55,77,70,9
188041,Rafael Carioca,73,77,74,75,85,64,75,14
